id,name,state,postcode,lat,lng
4838,MEBUL,NSW,2852,-32.352453,149.354117
4839,MEROTHERIE,NSW,2852,-32.114850,149.575007
4840,STUBBO,NSW,2852,-32.317461,149.585099
4841,TALLAWANG,NSW,2852,-32.211532,149.397065
4842,BOREE,NSW,2864,-33.232729,148.841207
4843,BOWAN PARK,NSW,2864,-33.323962,148.805720
4844,CUDAL,NSW,2864,-33.286704,148.738898
4845,MURGA,NSW,2864,-33.369988,148.545278
4846,TOOGONG,NSW,2864,-33.351419,148.624917
4847,BOCOBRA,NSW,2865,-33.100422,148.544553
4848,GUMBLE,NSW,2865,-33.084541,148.651852
4849,MANILDRA,NSW,2865,-33.186578,148.696347
4850,AMAROO,NSW,2866,-33.184094,148.928934
4851,BOOMEY,NSW,2866,-33.000881,148.982331
4852,CUNDUMBUL,NSW,2866,-32.836702,148.911559
4853,EUCHAREENA,NSW,2866,-32.939006,149.067204
4854,GARRA,NSW,2866,-33.114374,148.756260
4855,LARRAS LEE,NSW,2866,-32.970377,148.881707
4856,MOLONG,NSW,2866,-33.091970,148.868772
4857,BALDRY,NSW,2867,-32.865448,148.500123
4858,CUMNOCK,NSW,2867,-32.927818,148.754509
4859,EURIMBLA,NSW,2867,-33.918741,151.236993
4860,LOOMBAH,NSW,2867,-32.786850,148.735871
4861,YULLUNDRY,NSW,2867,-32.850030,148.717920
4862,BOURNEWOOD,NSW,2868,-32.752421,148.753515
4863,LITTLE RIVER,NSW,2868,-32.8070570,148.6042440
4864,NORTH YEOVAL,NSW,2868,-32.736454,148.655087
4865,OBLEY,NSW,2868,-32.705881,148.552549
4866,UPPER OBLEY,NSW,2868,-32.6076990,148.5649980
4867,YEOVAL,NSW,2868,-32.736454,148.655087
4868,PEAK HILL,NSW,2869,-32.725328,148.185188
4869,TOMINGLEY,NSW,2869,-32.556854,148.217991
4870,TREWILGA,NSW,2869,-32.791363,148.219646
4871,ALECTOWN,NSW,2870,-32.911597,148.128796
4872,BUMBERRY,NSW,2870,-33.187179,148.494076
4873,COOKAMIDGERA,NSW,2870,-33.224900,148.324968
4874,COOKS MYALLS,NSW,2870,-33.004580,148.009181
4875,GOONUMBLA,NSW,2870,-32.998672,148.161010
4876,MANDAGERY,NSW,2870,-33.224277,148.401610
4877,PARKES,NSW,2870,-33.138326,148.174166
4878,TICHBORNE,NSW,2870,-33.231851,148.117191
4879,BANDON,NSW,2871,-33.501308,148.305788
4880,BEDGEREBONG,NSW,2871,-33.360915,147.696173
4881,BUNDABURRAH,NSW,2871,-33.469477,147.876588
4882,CALARIE,NSW,2871,-33.334669,147.989966
4883,CARRAWABBITY,NSW,2871,-33.364390,147.841057
4884,CORINELLA,NSW,2871,-33.432869,147.547660
4885,CUMBIJOWA,NSW,2871,-33.452171,148.173479
4886,DAROOBALGIE,NSW,2871,-33.321111,148.063142
4887,FAIRHOLME,NSW,2871,-33.276639,147.360344
4888,FORBES,NSW,2871,-33.385343,148.007905
4889,GAREMA,NSW,2871,-33.566905,147.991044
4890,GRAWLIN,NSW,2871,-33.465386,148.036128
4891,GUNNING GAP,NSW,2871,-33.294388,147.716584
4892,JEMALONG,NSW,2871,-33.400878,147.776867
4893,MULYANDRY,NSW,2871,-33.571904,148.163085
4894,OOMA,NSW,2871,-33.575770,148.037643
4895,WARROO,NSW,2871,-33.328777,147.581381
4896,WEELONG,NSW,2871,-33.534927,147.780464
4897,WIRRINYA,NSW,2871,-33.684093,147.747490
4898,YARRAGONG,NSW,2871,-33.309075,147.894893
4899,ALBERT,NSW,2873,-32.415860,147.508111
4900,MIAMLEY,NSW,2873,-32.371736,146.918024
4901,TOTTENHAM,NSW,2873,-32.244042,147.356028
4902,TULLAMORE,NSW,2874,-32.631463,147.564026
4903,BRUIE PLAINS,NSW,2875,-32.780391,147.864053
4904,FIFIELD,NSW,2875,-32.807977,147.458805
4905,OOTHA,NSW,2875,-33.129346,147.434598
4906,TRUNDLE,NSW,2875,-32.922887,147.709904
4907,YARRABANDAI,NSW,2875,-33.031060,147.635533
4908,BOGAN GATE,NSW,2876,-33.106229,147.802354
4909,GUNNINGBLAND,NSW,2876,-33.138047,147.922419
4910,NELUNGALOO,NSW,2876,-33.144016,147.998225
4911,BOONA MOUNT,NSW,2877,-32.631159,147.264306
4912,CONDOBOLIN,NSW,2877,-33.089095,147.152180
4913,DERRIWONG,NSW,2877,-33.119671,147.364777
4914,EREMERANG,NSW,2877,-32.531644,146.308629
4915,EUABALONG,NSW,2877,-33.112515,146.472715
4916,EUABALONG WEST,NSW,2877,-33.055677,146.393986
4917,KIACATOO,NSW,2877,-33.043432,146.831621
4918,MOUNT HOPE,NSW,2877,-32.824527,145.883030
4919,MULGUTHRIE,NSW,2877,-33.197927,147.440247
4920,IVANHOE,NSW,2878,-32.899777,144.300441
4921,MOSSGIEL,NSW,2878,-33.251799,144.566950
4922,MENINDEE,NSW,2879,-32.500125,142.684101
4923,BROKEN HILL,NSW,2880,-31.959193,141.466614
4924,BROUGHAMS GATE,NSW,2880,-30.909100,141.275806
4925,FOWLERS GAP,NSW,2880,-31.091457,141.705399
4926,LITTLE TOPAR,NSW,2880,-31.710493,142.576981
4927,MILPARINKA,NSW,2880,-29.733610,141.887624
4928,MUTAWINTJI,NSW,2880,-31.169745,142.416774
4929,PACKSADDLE,NSW,2880,-30.874708,141.785678
4930,SILVERTON,NSW,2880,-31.885923,141.232907
4931,TIBOOBURRA,NSW,2880,-29.434259,142.010079
4932,LORD HOWE ISLAND,NSW,2898,-31.555375,159.070202
4933,NORFOLK ISLAND,NSW,2899,-29.034716,167.941412
4934,GREENWAY,ACT,2900,-35.415357,149.066154
4935,TUGGERANONG,ACT,2900,-35.411012,149.069809
4936,KAMBAH,ACT,2902,-35.378690,149.059107
4937,OXLEY,ACT,2903,-35.414349,149.079888
4938,WANNIASSA,ACT,2903,-35.401661,149.099239
4939,FADDEN,ACT,2904,-35.400996,149.115023
4940,GOWRIE,ACT,2904,-35.413419,149.108473
4941,MACARTHUR,ACT,2904,-35.408559,149.131961
4942,MONASH,ACT,2904,-35.416103,149.089758
4943,BONYTHON,ACT,2905,-35.429018,149.081746
4944,CALWELL,ACT,2905,-35.435280,149.112290
4945,CHISHOLM,ACT,2905,-35.424193,149.122569
4946,GILMORE,ACT,2905,-35.416056,149.134017
4947,ISABELLA PLAINS,ACT,2905,-35.431945,149.092689
4948,RICHARDSON,ACT,2905,-35.427581,149.109787
4949,THEODORE,ACT,2905,-35.448697,149.124445
4950,BANKS,ACT,2906,-35.459861,149.095568
4951,CONDER,ACT,2906,-35.456295,149.094031
4952,GORDON,ACT,2906,-35.450547,149.083449
4953,CRACE,ACT,2911,-35.218473,149.124813
4954,MITCHELL,ACT,2911,-35.217487,149.141164
4955,GUNGAHLIN,ACT,2912,-35.183728,149.137188
4956,FRANKLIN,ACT,2913,-35.201802,149.132349
4957,GINNINDERRA VILLAGE,ACT,2913,,
4958,NGUNNAWAL,ACT,2913,-35.177716,149.106022
4959,NICHOLLS,ACT,2913,-35.190785,149.099951
4960,PALMERSTON,ACT,2913,-35.194578,149.114697
4961,AMAROO,ACT,2914,-35.170334,149.125877
4962,BONNER,ACT,2914,-35.164311,149.133950
4963,FORDE,ACT,2914,-35.164368,149.147539
4964,HARRISON,ACT,2914,-35.180788,149.144499
4965,MELBOURNE,VIC,3000,-37.813339,144.970823
4966,EAST MELBOURNE,VIC,3002,-37.816640,144.987811
4967,WEST MELBOURNE,VIC,3003,-37.810135,144.949998
4968,MELBOURNE,VIC,3004,-37.838095,144.972888
4969,ST KILDA ROAD CENTRAL,VIC,3004,-37.839519,144.955167
4970,WORLD TRADE CENTRE,VIC,3005,-37.822262,144.954856
4971,SOUTH WHARF,VIC,3006,-37.824398,144.950803
4972,SOUTHBANK,VIC,3006,-37.822861,144.964424
4973,DOCKLANDS,VIC,3008,-37.815984,144.949343
4974,UNIVERSITY OF MELBOURNE,VIC,3010,-37.796152,144.961352
4975,FOOTSCRAY,VIC,3011,-37.799770,144.899587
4976,SEDDON,VIC,3011,-37.808769,144.895486
4977,BROOKLYN,VIC,3012,-37.814624,144.847108
4978,KINGSVILLE,VIC,3012,-37.812635,144.881803
4979,KINGSVILLE WEST,VIC,3012,-37.812635,144.881803
4980,MAIDSTONE,VIC,3012,-37.782096,144.874299
4981,TOTTENHAM,VIC,3012,-37.799065,144.857829
4982,WEST FOOTSCRAY,VIC,3012,-37.797701,144.879924
4983,YARRAVILLE,VIC,3013,-37.816691,144.890919
4984,YARRAVILLE WEST,VIC,3013,-37.816691,144.890919
4985,NEWPORT,VIC,3015,-37.842477,144.883145
4986,SOUTH KINGSVILLE,VIC,3015,-37.833627,144.870742
4987,SPOTSWOOD,VIC,3015,-37.829670,144.885078
4988,WILLIAMSTOWN,VIC,3016,-37.856902,144.897698
4989,WILLIAMSTOWN NORTH,VIC,3016,-37.857681,144.887041
4990,ALTONA,VIC,3018,-37.869275,144.830286
4991,SEAHOLME,VIC,3018,-37.867992,144.843609
4992,BRAYBROOK,VIC,3019,-37.786608,144.852553
4993,BRAYBROOK NORTH,VIC,3019,-37.785219,144.853872
4994,ALBION,VIC,3020,-37.775954,144.819395
4995,SUNSHINE,VIC,3020,-37.784864,144.832067
4996,SUNSHINE NORTH,VIC,3020,-37.768904,144.830258
4997,SUNSHINE WEST,VIC,3020,-37.799830,144.818450
4998,ALBANVALE,VIC,3021,-37.745934,144.770027
4999,KEALBA,VIC,3021,-37.742331,144.825918
5000,KINGS PARK,VIC,3021,-37.734277,144.780872
5001,ST ALBANS,VIC,3021,-37.745063,144.799626
5002,ARDEER,VIC,3022,-37.782716,144.801752
5003,BURNSIDE,VIC,3023,-37.753381,144.752618
5004,BURNSIDE HEIGHTS,VIC,3023,-37.729000,144.748500
5005,CAIRNLEA,VIC,3023,-37.758895,144.790584
5006,CAROLINE SPRINGS,VIC,3023,-37.741240,144.736311
5007,DEER PARK,VIC,3023,-37.770312,144.774720
5008,RAVENHALL,VIC,3023,-37.766501,144.738709
5009,MAMBOURIN,VIC,3024,-37.899874,144.556552
5010,MOUNT COTTRELL,VIC,3024,-37.765160,144.609501
5011,WYNDHAM VALE,VIC,3024,-37.891641,144.629467
5012,ALTONA NORTH,VIC,3025,-37.834708,144.847677
5013,LAVERTON NORTH,VIC,3026,-37.829213,144.798952
5014,WILLIAMS LANDING,VIC,3027,-37.862566,144.759447
5015,ALTONA MEADOWS,VIC,3028,-37.871632,144.778084
5016,LAVERTON,VIC,3028,-37.866939,144.761748
5017,SEABROOK,VIC,3028,-37.877626,144.757770
5018,HOPPERS CROSSING,VIC,3029,-37.882636,144.700297
5019,TARNEIT,VIC,3029,-37.823738,144.692893
5020,TRUGANINA,VIC,3029,-37.825004,144.748931
5021,COCOROC,VIC,3030,-37.969994,144.582987
5022,DERRIMUT,VIC,3030,-37.797549,144.771097
5023,POINT COOK,VIC,3030,-37.914616,144.751038
5024,QUANDONG,VIC,3030,-37.838725,144.554915
5025,WERRIBEE,VIC,3030,-37.903337,144.657731
5026,WERRIBEE SOUTH,VIC,3030,-37.903337,144.657731
5027,FLEMINGTON,VIC,3031,-37.788375,144.931472
5028,KENSINGTON,VIC,3031,-37.794333,144.929217
5029,ASCOT VALE,VIC,3032,-37.775830,144.923377
5030,HIGHPOINT CITY,VIC,3032,,
5031,MARIBYRNONG,VIC,3032,-37.772229,144.886116
5032,TRAVANCORE,VIC,3032,-37.777773,144.929915
5033,KEILOR EAST,VIC,3033,-37.733998,144.864898
5034,AVONDALE HEIGHTS,VIC,3034,-37.769459,144.865093
5035,KEILOR,VIC,3036,-37.718965,144.834166
5036,KEILOR NORTH,VIC,3036,-37.704771,144.814229
5037,DELAHEY,VIC,3037,-37.715579,144.780474
5038,HILLSIDE,VIC,3037,-37.691437,144.740020
5039,SYDENHAM,VIC,3037,-37.700040,144.764617
5040,TAYLORS HILL,VIC,3037,-37.710381,144.766791
5041,KEILOR DOWNS,VIC,3038,-37.725726,144.811346
5042,KEILOR LODGE,VIC,3038,-37.695768,144.797032
5043,TAYLORS LAKES,VIC,3038,-37.698758,144.787660
5044,MOONEE PONDS,VIC,3039,-37.766592,144.919786
5045,ABERFELDIE,VIC,3040,-37.756690,144.896259
5046,ESSENDON,VIC,3040,-37.754973,144.917407
5047,ESSENDON WEST,VIC,3040,-37.753802,144.888271
5048,ESSENDON FIELDS,VIC,3041,,
5049,ESSENDON NORTH,VIC,3041,-37.744374,144.909853
5050,STRATHMORE,VIC,3041,-37.735876,144.919176
5051,STRATHMORE HEIGHTS,VIC,3041,-37.716678,144.897568
5052,AIRPORT WEST,VIC,3042,-37.711698,144.887037
5053,KEILOR PARK,VIC,3042,-37.724650,144.850373
5054,NIDDRIE,VIC,3042,-37.736031,144.889072
5055,GLADSTONE PARK,VIC,3043,-37.688610,144.883628
5056,GOWANBRAE,VIC,3043,-37.706316,144.894885
5057,TULLAMARINE,VIC,3043,-37.686560,144.882698
5058,PASCOE VALE,VIC,3044,-37.727568,144.939122
5059,PASCOE VALE SOUTH,VIC,3044,-37.739198,144.945722
5060,MELBOURNE AIRPORT,VIC,3045,-37.675694,144.835942
5061,GLENROY,VIC,3046,-37.704581,144.915758
5062,HADFIELD,VIC,3046,-37.707238,144.938320
5063,OAK PARK,VIC,3046,-37.718170,144.919959
5064,BROADMEADOWS,VIC,3047,-37.680792,144.921009
5065,DALLAS,VIC,3047,-37.673333,144.931141
5066,JACANA,VIC,3047,-37.690301,144.915729
5067,COOLAROO,VIC,3048,-37.651811,144.930466
5068,MEADOW HEIGHTS,VIC,3048,-37.649860,144.922104
5069,ATTWOOD,VIC,3049,-37.667515,144.885290
5070,CALDER PARK,VIC,3049,-37.677583,144.763357
5071,WESTMEADOWS,VIC,3049,-37.673551,144.900860
5072,ROYAL MELBOURNE HOSPITAL,VIC,3050,-37.798630,144.955628
5073,NORTH MELBOURNE,VIC,3051,-37.802889,144.948160
5074,PARKVILLE,VIC,3052,-37.793054,144.955703
5075,CARLTON,VIC,3053,-37.797442,144.970120
5076,CARLTON NORTH,VIC,3054,-37.784337,144.969747
5077,PRINCES HILL,VIC,3054,-37.780995,144.962792
5078,BRUNSWICK WEST,VIC,3055,-37.764829,144.943778
5079,BRUNSWICK,VIC,3056,-37.767052,144.962137
5080,BRUNSWICK EAST,VIC,3057,-37.772850,144.973254
5081,COBURG,VIC,3058,-37.743188,144.966279
5082,COBURG NORTH,VIC,3058,-37.730842,144.971699
5083,MORELAND,VIC,3058,-37.748315,144.961827
5084,GREENVALE,VIC,3059,-37.640043,144.881776
5085,FAWKNER,VIC,3060,-37.701696,144.965649
5086,CAMPBELLFIELD,VIC,3061,-37.683591,144.957371
5087,SOMERTON,VIC,3062,-37.643766,144.954881
5088,OAKLANDS JUNCTION,VIC,3063,-37.629826,144.839244
5089,YUROKE,VIC,3063,-37.589589,144.879406
5090,CRAIGIEBURN,VIC,3064,-37.598975,144.941287
5091,DONNYBROOK,VIC,3064,-37.542028,144.963579
5092,KALKALLO,VIC,3064,-37.529372,144.947106
5093,MICKLEHAM,VIC,3064,-37.560864,144.879078
5094,ROXBURGH PARK,VIC,3064,-37.636795,144.932604
5095,FITZROY,VIC,3065,-37.800359,144.978128
5096,COLLINGWOOD,VIC,3066,-37.803459,144.983506
5097,ABBOTSFORD,VIC,3067,-37.805747,144.998046
5098,CLIFTON HILL,VIC,3068,-37.788118,144.992067
5099,FITZROY NORTH,VIC,3068,-37.783400,144.984688
5100,NORTHCOTE,VIC,3070,-37.769354,144.999029
5101,THORNBURY,VIC,3071,-37.759563,145.000449
5102,PRESTON,VIC,3072,-37.738793,145.003883
5103,RESERVOIR,VIC,3073,-37.716384,145.006665
5104,THOMASTOWN,VIC,3074,-37.680248,145.013845
5105,LALOR,VIC,3075,-37.665568,145.016559
5106,EPPING,VIC,3076,-37.649634,145.025149
5107,ALPHINGTON,VIC,3078,-37.780767,145.031160
5108,FAIRFIELD,VIC,3078,-37.776946,145.018479
5109,IVANHOE,VIC,3079,-37.769640,145.041425
5110,IVANHOE EAST,VIC,3079,-37.772830,145.059401
5111,BELLFIELD,VIC,3081,-37.751819,145.045449
5112,HEIDELBERG HEIGHTS,VIC,3081,-37.742268,145.048873
5113,HEIDELBERG RGH,VIC,3081,,
5114,HEIDELBERG WEST,VIC,3081,-37.749440,145.041400
5115,MILL PARK,VIC,3082,-37.667957,145.060693
5116,BUNDOORA,VIC,3083,-37.701320,145.071967
5117,KINGSBURY,VIC,3083,-37.714064,145.035103
5118,EAGLEMONT,VIC,3084,-37.762519,145.068208
5119,HEIDELBERG,VIC,3084,-37.756341,145.067145
5120,ROSANNA,VIC,3084,-37.742893,145.065044
5121,VIEWBANK,VIC,3084,-37.739262,145.096424
5122,MACLEOD,VIC,3085,-37.726038,145.068457
5123,YALLAMBIE,VIC,3085,-37.727482,145.102309
5124,LA TROBE UNIVERSITY,VIC,3086,-37.721328,145.047012
5125,WATSONIA,VIC,3087,-37.712531,145.082098
5126,WATSONIA NORTH,VIC,3087,-37.698352,145.084586
5127,BRIAR HILL,VIC,3088,-37.709483,145.120135
5128,GREENSBOROUGH,VIC,3088,-37.704622,145.103024
5129,SAINT HELENA,VIC,3088,-37.690585,145.130847
5130,DIAMOND CREEK,VIC,3089,-37.674140,145.158908
5131,PLENTY,VIC,3090,-37.670517,145.123257
5132,YARRAMBAT,VIC,3091,-37.639981,145.137075
5133,LOWER PLENTY,VIC,3093,-37.726728,145.112954
5134,MONTMORENCY,VIC,3094,-37.717549,145.121028
5135,ELTHAM,VIC,3095,-37.713830,145.148537
5136,ELTHAM NORTH,VIC,3095,-37.694010,145.147506
5137,RESEARCH,VIC,3095,-37.703602,145.180636
5138,WATTLE GLEN,VIC,3096,-37.665071,145.181883
5139,BEND OF ISLANDS,VIC,3097,-37.697232,145.284134
5140,KANGAROO GROUND,VIC,3097,-37.692032,145.215528
5141,WATSONS CREEK,VIC,3097,-37.670580,145.256526
5142,ARTHURS CREEK,VIC,3099,-37.587697,145.218156
5143,COTTLES BRIDGE,VIC,3099,-37.625074,145.216671
5144,HURSTBRIDGE,VIC,3099,-37.640166,145.192477
5145,NUTFIELD,VIC,3099,-37.610518,145.173559
5146,STRATHEWEN,VIC,3099,-37.536330,145.273454
5147,KEW,VIC,3101,-37.805560,145.034222
5148,KEW EAST,VIC,3102,-37.797982,145.053727
5149,BALWYN,VIC,3103,-37.812845,145.081354
5150,BALWYN NORTH,VIC,3104,-37.792835,145.071727
5151,BULLEEN,VIC,3105,-37.766684,145.091269
5152,TEMPLESTOWE,VIC,3106,-37.759616,145.133920
5153,TEMPLESTOWE LOWER,VIC,3107,-37.768882,145.117873
5154,DONCASTER,VIC,3108,-37.785666,145.124559
5155,DONCASTER EAST,VIC,3109,-37.790173,145.171056
5156,DONVALE,VIC,3111,-37.784758,145.181448
5157,NORTH WARRANDYTE,VIC,3113,-37.731758,145.221282
5158,WARRANDYTE,VIC,3113,-37.731758,145.221282
5159,PARK ORCHARDS,VIC,3114,-37.779002,145.217603
5160,WONGA PARK,VIC,3115,-37.738666,145.270483
5161,CHIRNSIDE PARK,VIC,3116,-37.758160,145.316107
5162,BURNLEY,VIC,3121,-37.826869,145.007098
5163,BURNLEY NORTH,VIC,3121,-37.826869,145.007098
5164,CREMORNE,VIC,3121,-37.829719,144.990346
5165,RICHMOND,VIC,3121,-37.818587,144.999181
5166,HAWTHORN,VIC,3122,-37.821023,145.022017
5167,HAWTHORN EAST,VIC,3123,-37.834855,145.052097
5168,CAMBERWELL,VIC,3124,-37.824818,145.057957
5169,BURWOOD,VIC,3125,-37.850389,145.095622
5170,CANTERBURY,VIC,3126,-37.824521,145.072770
5171,MONT ALBERT,VIC,3127,-37.821232,145.104996
5172,SURREY HILLS,VIC,3127,-37.825077,145.097412
5173,BOX HILL,VIC,3128,-37.817455,145.119314
5174,BOX HILL CENTRAL,VIC,3128,-37.821155,145.120194
5175,BOX HILL SOUTH,VIC,3128,-37.828744,145.121843
5176,BOX HILL NORTH,VIC,3129,-37.801761,145.126869
5177,MONT ALBERT NORTH,VIC,3129,-37.807247,145.112050
5178,BLACKBURN,VIC,3130,-37.819374,145.153852
5179,BLACKBURN NORTH,VIC,3130,-37.810403,145.152100
5180,BLACKBURN SOUTH,VIC,3130,-37.831666,145.146719
5181,FOREST HILL,VIC,3131,-37.834099,145.166527
5182,NUNAWADING,VIC,3131,-37.820037,145.175726
5183,MITCHAM,VIC,3132,-37.817382,145.193756
5184,VERMONT,VIC,3133,-37.836235,145.194651
5185,VERMONT SOUTH,VIC,3133,-37.856647,145.183576
5186,RINGWOOD,VIC,3134,-37.814020,145.227362
5187,RINGWOOD NORTH,VIC,3134,-37.787064,145.235600
5188,WARRANDYTE SOUTH,VIC,3134,-37.759339,145.233973
5189,WARRANWOOD,VIC,3134,-37.774017,145.248300
5190,HEATHMONT,VIC,3135,-37.830334,145.244356
5191,RINGWOOD EAST,VIC,3135,-37.812999,145.247551
5192,CROYDON,VIC,3136,-37.798729,145.280685
5193,CROYDON HILLS,VIC,3136,-37.774437,145.275570
5194,CROYDON NORTH,VIC,3136,-37.770695,145.294691
5195,CROYDON SOUTH,VIC,3136,-37.811967,145.269481
5196,KILSYTH,VIC,3137,-37.802304,145.312198
5197,KILSYTH SOUTH,VIC,3137,-37.829539,145.302768
5198,MOOROOLBARK,VIC,3138,-37.786116,145.310817
5199,BEENAK,VIC,3139,-37.901066,145.637679
5200,DON VALLEY,VIC,3139,-37.756890,145.587606
5201,HODDLES CREEK,VIC,3139,-37.828887,145.597894
5202,LAUNCHING PLACE,VIC,3139,-37.780668,145.566625
5203,SEVILLE,VIC,3139,-37.777197,145.460734
5204,SEVILLE EAST,VIC,3139,-37.775456,145.495905
5205,WANDIN EAST,VIC,3139,-37.815707,145.460370
5206,WANDIN NORTH,VIC,3139,-37.771838,145.414182
5207,WOORI YALLOCK,VIC,3139,-37.780019,145.530363
5208,YELLINGBO,VIC,3139,-37.813485,145.508258
5209,LILYDALE,VIC,3140,-37.757570,145.353190
5210,SOUTH YARRA,VIC,3141,-37.838334,144.990789
5211,TOORAK,VIC,3142,-37.841217,145.009983
5212,ARMADALE,VIC,3143,-37.855316,145.019140
5213,KOOYONG,VIC,3144,-37.840702,145.032101
5214,MALVERN,VIC,3144,-37.861427,145.028508
5215,MALVERN NORTH,VIC,3144,-37.861427,145.028508
5216,CAULFIELD EAST,VIC,3145,-37.875412,145.041976
5217,MALVERN EAST,VIC,3145,-37.878370,145.067892
5218,GLEN IRIS,VIC,3146,-37.860088,145.057102
5219,ASHBURTON,VIC,3147,-37.863393,145.079420
5220,ASHWOOD,VIC,3147,-37.864686,145.093061
5221,CHADSTONE,VIC,3148,-37.881383,145.099195
5222,CHADSTONE CENTRE,VIC,3148,-37.914258,145.098958
5223,MOUNT WAVERLEY,VIC,3149,-37.876095,145.129008
5224,GLEN WAVERLEY,VIC,3150,-37.877631,145.166222
5225,WHEELERS HILL,VIC,3150,-37.909349,145.188659
5226,BURWOOD EAST,VIC,3151,-37.852805,145.151909
5227,KNOX CITY CENTRE,VIC,3152,-37.8102260,144.9636820
5228,WANTIRNA,VIC,3152,-37.847915,145.228757
5229,WANTIRNA SOUTH,VIC,3152,-37.868979,145.235211
5230,BAYSWATER,VIC,3153,-37.841260,145.266725
5231,BAYSWATER NORTH,VIC,3153,-37.830300,145.275095
5232,THE BASIN,VIC,3154,-37.855266,145.315437
5233,BORONIA,VIC,3155,-37.862721,145.287034
5234,FERNTREE GULLY,VIC,3156,-37.883019,145.295404
5235,LYSTERFIELD,VIC,3156,-37.922602,145.282079
5236,LYSTERFIELD SOUTH,VIC,3156,-37.960533,145.282396
5237,UPPER FERNTREE GULLY,VIC,3156,-37.893513,145.310777
5238,UPWEY,VIC,3158,-37.903911,145.332167
5239,MENZIES CREEK,VIC,3159,-37.921323,145.403546
5240,SELBY,VIC,3159,-37.915182,145.372016
5241,BELGRAVE,VIC,3160,-37.908422,145.355075
5242,BELGRAVE HEIGHTS,VIC,3160,-37.926012,145.352597
5243,BELGRAVE SOUTH,VIC,3160,-37.941795,145.356068
5244,TECOMA,VIC,3160,-37.906626,145.343987
5245,CAULFIELD NORTH,VIC,3161,-37.872667,145.024725
5246,CAULFIELD,VIC,3162,-37.880479,145.026806
5247,CAULFIELD SOUTH,VIC,3162,-37.886903,145.021979
5248,CARNEGIE,VIC,3163,-37.889336,145.058121
5249,GLEN HUNTLY,VIC,3163,-37.889239,145.040629
5250,MURRUMBEENA,VIC,3163,-37.890690,145.067589
5251,BENTLEIGH EAST,VIC,3165,-37.920382,145.053074
5252,HUGHESDALE,VIC,3166,-37.895763,145.076545
5253,HUNTINGDALE,VIC,3166,-37.909347,145.103841
5254,OAKLEIGH,VIC,3166,-37.899854,145.087116
5255,OAKLEIGH EAST,VIC,3166,-37.900071,145.105574
5256,OAKLEIGH SOUTH,VIC,3167,-37.909509,145.085245
5257,CLAYTON,VIC,3168,-37.925488,145.119662
5258,NOTTING HILL,VIC,3168,-37.901596,145.145776
5259,CLARINDA,VIC,3169,-37.941228,145.102440
5260,CLAYTON SOUTH,VIC,3169,-37.939215,145.126625
5261,MULGRAVE,VIC,3170,-37.930492,145.156538
5262,SPRINGVALE,VIC,3171,-37.950855,145.152554
5263,DINGLEY VILLAGE,VIC,3172,-37.973323,145.119941
5264,SPRINGVALE SOUTH,VIC,3172,-37.971030,145.148499
5265,KEYSBOROUGH,VIC,3173,-37.994502,145.175440
5266,NOBLE PARK,VIC,3174,-37.967254,145.176167
5267,NOBLE PARK NORTH,VIC,3174,-37.954700,145.192117
5268,BANGHOLME,VIC,3175,-38.033107,145.179482
5269,DANDENONG,VIC,3175,-37.987271,145.214317
5270,DANDENONG NORTH,VIC,3175,-37.965724,145.205645
5271,DANDENONG SOUTH,VIC,3175,-38.034031,145.201711
5272,DOVETON,VIC,3177,-37.995245,145.240156
5273,EUMEMMERRING,VIC,3177,-37.997711,145.250273
5274,ROWVILLE,VIC,3178,-37.917707,145.235014
5275,SCORESBY,VIC,3179,-37.899146,145.232992
5276,KNOXFIELD,VIC,3180,-37.886904,145.245948
5277,PRAHRAN,VIC,3181,-37.849577,144.993714
5278,WINDSOR,VIC,3181,-37.856159,144.992200
5279,ST KILDA,VIC,3182,-37.867573,144.978814
5280,ST KILDA WEST,VIC,3182,-37.860901,144.972523
5281,BALACLAVA,VIC,3183,-37.869023,144.995478
5282,ST KILDA EAST,VIC,3183,-37.866458,145.000047
5283,ELWOOD,VIC,3184,-37.882191,144.982313
5284,ELSTERNWICK,VIC,3185,-37.884724,145.004153
5285,GARDENVALE,VIC,3185,-37.896915,145.005249
5286,RIPPONLEA,VIC,3185,-37.876692,144.996194
5287,BRIGHTON,VIC,3186,-37.913149,144.991682
5288,BRIGHTON NORTH,VIC,3186,-37.903864,145.001899
5289,BRIGHTON EAST,VIC,3187,-37.901363,145.019229
5290,HAMPTON,VIC,3188,-37.933803,145.003202
5291,HAMPTON EAST,VIC,3188,-37.933603,145.034175
5292,MOORABBIN,VIC,3189,-37.933497,145.038504
5293,MOORABBIN EAST,VIC,3189,-37.944671,145.060368
5294,HIGHETT,VIC,3190,-37.948812,145.042472
5295,SANDRINGHAM,VIC,3191,-37.953396,145.014893
5296,CHELTENHAM,VIC,3192,-37.964510,145.055873
5297,SOUTHLAND CENTRE,VIC,3192,,
5298,BEAUMARIS,VIC,3193,-37.986285,145.032876
5299,BLACK ROCK,VIC,3193,-37.973503,145.016580
5300,MENTONE,VIC,3194,-37.982859,145.064900
5301,MOORABBIN AIRPORT,VIC,3194,-37.977934,145.098920
5302,ASPENDALE,VIC,3195,-38.026479,145.101908
5303,ASPENDALE GARDENS,VIC,3195,-38.023456,145.118374
